game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
1146817302,2015-05-09T20:36:19,2015-05-09T20:37:21,Bullet,ChessRule,4680790,win,13901001,timeout,"['d4', 'c5', 'd5', 'e5', 'e4', 'd6', 'Nc3', 'f5', 'exf5', 'Bxf5', 'Bb5+', 'Nd7', 'Bxd7+', 'Qxd7', 'Nf3', 'Be7', 'O-O', 'Nf6', 'Nd2', 'O-O', 'a4', 'a6', 'Nc4', 'Rae8', 'a5', 'Kh8', 'b3', 'Ne4', 'Nxe4', 'Bxe4', 'f3', 'Bg6', 'Be3', 'e4', 'f4', 'Bf6', 'Ra2', 'Bf5', 'h3', 'Bc3', 'g4', 'Bg6', 'Qe2', 'Bd4', 'Kg2', 'h5', 'Kg3', 'Bh7', 'gxh5', 'Rf5', 'Bxd4', 'cxd4', 'Raa1', 'Rxd5', 'Rae1', 'e3', 'Qf3', 'Be4', 'Qg4', 'Bf5', 'Qf3', 'Be4', 'Qg4', 'Rf5', 'Rd1', 'Qe7', 'Rxd4', 'Bxc2', 'Re1', 'Bxb3', 'Nxe3', 'Rf6', 'Ng2', 'Qf7', 'Rde4', 'Rxe4', 'Rxe4', 'Bd5', 'Rd4', 'Bxg2', 'Kxg2', 'Re6', 'Kg3', 'Re3+', 'Kh4', 'Qb3', 'Rxd6', 'Re7', 'Rd8+', 'Kh7', 'Rd4', '1-0']",92,"['d4', 'd5', 'e4', 'Nc3', 'exf5', 'Bb5+', 'Bxd7+', 'Nf3', 'O-O', 'Nd2', 'a4', 'Nc4', 'a5', 'b3', 'Nxe4', 'f3', 'Be3', 'f4', 'Ra2', 'h3', 'g4', 'Qe2', 'Kg2', 'Kg3', 'gxh5', 'Bxd4', 'Raa1', 'Rae1', 'Qf3', 'Qg4', 'Qf3', 'Qg4', 'Rd1', 'Rxd4', 'Re1', 'Nxe3', 'Ng2', 'Rde4', 'Rxe4', 'Rd4', 'Kxg2', 'Kg3', 'Kh4', 'Rxd6', 'Rd8+', 'Rd4']","['c5', 'e5', 'd6', 'f5', 'Bxf5', 'Nd7', 'Qxd7', 'Be7', 'Nf6', 'O-O', 'a6', 'Rae8', 'Kh8', 'Ne4', 'Bxe4', 'Bg6', 'e4', 'Bf6', 'Bf5', 'Bc3', 'Bg6', 'Bd4', 'h5', 'Bh7', 'Rf5', 'cxd4', 'Rxd5', 'e3', 'Be4', 'Bf5', 'Be4', 'Rf5', 'Qe7', 'Bxc2', 'Bxb3', 'Rf6', 'Qf7', 'Rxe4', 'Bd5', 'Bxg2', 'Re6', 'Re3+', 'Qb3', 'Re7', 'Kh7', '1-0']",46,46
1146819469,2015-05-09T20:37:50,2015-05-09T20:39:31,Bullet,ChessRule,109878,win,5019575,resigned,"['d3', 'd5', 'c3', 'e5', 'Qc2', 'Nf6', 'e4', 'd4', 'Bg5', 'c5', 'Nf3', 'Nc6', 'Nbd2', 'h6', 'Bh4', 'g5', 'Bg3', 'Bd6', 'Nc4', 'Bc7', 'Ncxe5', 'Nh5', 'Nxc6', 'bxc6', 'Bxc7', 'Qxc7', 'Be2', 'Nf4', 'g3', 'Nxe2', 'Qxe2', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6', 'cxd4', 'cxd4', 'Nxd4', 'Rd8', 'Nf5', 'Qe5', 'O-O', 'h5', 'f4', 'gxf4', 'Qf3', 'hxg4', 'hxg4', 'Bxf5', 'exf5', 'Qc5+', 'Kg2', 'Rd4', 'Rae1+', 'Kf8', 'Re4', 'Qc2+', 'Rf2', 'Qxd3', 'Rxf4', 'Qc4', 'f6', 'Rh4', 'Rxd4', 'Qxd4', 'Kg3', 'Rh6', 'Qxc6', 'Rxf6', 'Qxf6', 'Qxf6', 'Rxf6', 'Kg7', 'g5', '1-0']",76,"['d3', 'c3', 'Qc2', 'e4', 'Bg5', 'Nf3', 'Nbd2', 'Bh4', 'Bg3', 'Nc4', 'Ncxe5', 'Nxc6', 'Bxc7', 'Be2', 'g3', 'Qxe2', 'h3', 'g4', 'cxd4', 'Nxd4', 'Nf5', 'O-O', 'f4', 'Qf3', 'hxg4', 'exf5', 'Kg2', 'Rae1+', 'Re4', 'Rf2', 'Rxf4', 'f6', 'Rxd4', 'Kg3', 'Qxc6', 'Qxf6', 'Rxf6', 'g5']","['d5', 'e5', 'Nf6', 'd4', 'c5', 'Nc6', 'h6', 'g5', 'Bd6', 'Bc7', 'Nh5', 'bxc6', 'Qxc7', 'Nf4', 'Nxe2', 'Bg4', 'Bh5', 'Bg6', 'cxd4', 'Rd8', 'Qe5', 'h5', 'gxf4', 'hxg4', 'Bxf5', 'Qc5+', 'Rd4', 'Kf8', 'Qc2+', 'Qxd3', 'Qc4', 'Rh4', 'Qxd4', 'Rh6', 'Rxf6', 'Qxf6', 'Kg7', '1-0']",38,38
1146821317,2015-05-09T20:39:57,2015-05-09T20:41:42,Bullet,ChessRule,13600222,win,5029295,checkmated,"['e4', 'Nf6', 'd3', 'd5', 'e5', 'Nfd7', 'f4', 'e6', 'Nf3', 'c5', 'c3', 'Nc6', 'Be3', 'Be7', 'Nbd2', 'b6', 'd4', 'a5', 'a4', 'Ba6', 'Bb5', 'Bxb5', 'axb5', 'Ncb8', 'Qe2', 'f5', 'exf6', 'Bxf6', 'Ne5', 'O-O', 'O-O', 'Nxe5', 'fxe5', 'Bg5', 'Rxf8+', 'Kxf8', 'Rf1+', 'Kg8', 'dxc5', 'bxc5', 'Bxc5', 'Nd7', 'Bd6', 'Nb6', 'Nf3', 'Be7', 'Bxe7', 'Qxe7', 'Nd4', 'Nc4', 'b3', 'Nb6', 'Nc6', 'Qc5+', 'Qf2', 'Qxf2+', 'Rxf2', 'Rf8', 'Rxf8+', 'Kxf8', 'Nxa5', 'Nd7', 'Nc6', 'Nb6', 'Kf2', 'Ke8', 'Ke3', 'Kd7', 'Kd4', 'g6', 'c4', 'dxc4', 'bxc4', 'Kc7', 'g4', 'Kd7', 'h4', 'Kc7', 'Ne7', 'Kd7', 'Ng8', 'Ke8', 'Nf6+', 'Kf7', 'Nxh7', 'Nd7', 'Ng5+', 'Ke7', 'c5', 'Nf8', 'b6', 'Kd7', 'Kc4', 'Kc6', 'Nf7', 'Nd7', 'Nd8#', '1-0']",98,"['e4', 'd3', 'e5', 'f4', 'Nf3', 'c3', 'Be3', 'Nbd2', 'd4', 'a4', 'Bb5', 'axb5', 'Qe2', 'exf6', 'Ne5', 'O-O', 'fxe5', 'Rxf8+', 'Rf1+', 'dxc5', 'Bxc5', 'Bd6', 'Nf3', 'Bxe7', 'Nd4', 'b3', 'Nc6', 'Qf2', 'Rxf2', 'Rxf8+', 'Nxa5', 'Nc6', 'Kf2', 'Ke3', 'Kd4', 'c4', 'bxc4', 'g4', 'h4', 'Ne7', 'Ng8', 'Nf6+', 'Nxh7', 'Ng5+', 'c5', 'b6', 'Kc4', 'Nf7', 'Nd8#']","['Nf6', 'd5', 'Nfd7', 'e6', 'c5', 'Nc6', 'Be7', 'b6', 'a5', 'Ba6', 'Bxb5', 'Ncb8', 'f5', 'Bxf6', 'O-O', 'Nxe5', 'Bg5', 'Kxf8', 'Kg8', 'bxc5', 'Nd7', 'Nb6', 'Be7', 'Qxe7', 'Nc4', 'Nb6', 'Qc5+', 'Qxf2+', 'Rf8', 'Kxf8', 'Nd7', 'Nb6', 'Ke8', 'Kd7', 'g6', 'dxc4', 'Kc7', 'Kd7', 'Kc7', 'Kd7', 'Ke8', 'Kf7', 'Nd7', 'Ke7', 'Nf8', 'Kd7', 'Kc6', 'Nd7', '1-0']",49,49
1146823405,2015-05-09T20:42:27,2015-05-09T20:44:12,Bullet,ChessRule,13401491,win,4200446,timeout,"['g3', 'd5', 'Bg2', 'e5', 'c4', 'd4', 'e3', 'Nf6', 'exd4', 'exd4', 'Nf3', 'c5', 'O-O', 'Be7', 'd3', 'O-O', 'a3', 'Nc6', 'Re1', 'Bg4', 'Bg5', 'h6', 'Bxf6', 'Bxf6', 'Nbd2', 'Re8', 'Rb1', 'Qc7', 'Ne4', 'Be7', 'Qc2', 'f5', 'Ned2', 'Bf6', 'h3', 'Bh5', 'b4', 'b6', 'Nh2', 'Rad8', 'Ndf3', 'Bf7', 'Nf1', 'g5', 'b5', 'Ne5', 'Nxe5', 'Rxe5', 'a4', 'Rde8', 'Rxe5', 'Rxe5', 'Qd2', 'Kg7', 'Re1', 'h5', 'Rxe5', 'Qxe5', 'Nh2', 'f4', 'Nf3', 'Qf5', 'Nh2', 'g4', 'hxg4', 'hxg4', 'Be4', 'Qg5', 'Qxf4', 'Qxf4', 'gxf4', 'Bh5', 'Kg2', 'Bh4', 'Bf5', 'Kf6', 'Bxg4', 'Bg6', 'Be2', 'Bf5', 'Kf3', 'Bh3', 'Ng4+', 'Kf5', 'Nh6+', 'Kg6', 'Ng4', 'Kf5', 'Ne5', 'Bf6', 'Nc6', 'Bg4+', 'Kg2', 'Bxe2', 'Nxa7', 'Kxf4', 'Nc8', 'Bxd3', 'Nxb6', 'Bxc4', 'Nxc4', 'd3', 'a5', 'Bd4', 'b6', 'd2', 'b7', '1-0']",108,"['g3', 'Bg2', 'c4', 'e3', 'exd4', 'Nf3', 'O-O', 'd3', 'a3', 'Re1', 'Bg5', 'Bxf6', 'Nbd2', 'Rb1', 'Ne4', 'Qc2', 'Ned2', 'h3', 'b4', 'Nh2', 'Ndf3', 'Nf1', 'b5', 'Nxe5', 'a4', 'Rxe5', 'Qd2', 'Re1', 'Rxe5', 'Nh2', 'Nf3', 'Nh2', 'hxg4', 'Be4', 'Qxf4', 'gxf4', 'Kg2', 'Bf5', 'Bxg4', 'Be2', 'Kf3', 'Ng4+', 'Nh6+', 'Ng4', 'Ne5', 'Nc6', 'Kg2', 'Nxa7', 'Nc8', 'Nxb6', 'Nxc4', 'a5', 'b6', 'b7']","['d5', 'e5', 'd4', 'Nf6', 'exd4', 'c5', 'Be7', 'O-O', 'Nc6', 'Bg4', 'h6', 'Bxf6', 'Re8', 'Qc7', 'Be7', 'f5', 'Bf6', 'Bh5', 'b6', 'Rad8', 'Bf7', 'g5', 'Ne5', 'Rxe5', 'Rde8', 'Rxe5', 'Kg7', 'h5', 'Qxe5', 'f4', 'Qf5', 'g4', 'hxg4', 'Qg5', 'Qxf4', 'Bh5', 'Bh4', 'Kf6', 'Bg6', 'Bf5', 'Bh3', 'Kf5', 'Kg6', 'Kf5', 'Bf6', 'Bg4+', 'Bxe2', 'Kxf4', 'Bxd3', 'Bxc4', 'd3', 'Bd4', 'd2', '1-0']",54,54
1146826189,2015-05-09T20:45:26,2015-05-09T20:47:19,Bullet,ChessRule,14102110,win,13600737,timeout,"['e4', 'c6', 'd4', 'd5', 'e5', 'Bf5', 'g4', 'Bg6', 'h4', 'h6', 'h5', 'Bh7', 'e6', 'Qd6', 'exf7+', 'Kxf7', 'Bd3', 'Bxd3', 'Qxd3', 'Nd7', 'Ne2', 'e5', 'Qf5+', 'Ngf6', 'dxe5', 'Qxe5', 'Qg6+', 'Kg8', 'Nc3', 'Qe8', 'Qf5', 'Bb4', 'Be3', 'Qe5', 'Qg6', 'Nf8', 'Qf5', 'Qxf5', 'gxf5', 'Kh7', 'O-O-O', 'N8d7', 'Nf4', 'Rhe8', 'Ne6', 'Nf8', 'Nf4', 'Bxc3', 'bxc3', 'Re7', 'Bd4', 'Rf7', 'Rdg1', 'Re8', 'Rg6', 'Kh8', 'Rg3', 'N8h7', 'Ng6+', 'Kg8', 'Ne5', 'Rfe7', 'f4', 'b6', 'Nxc6', 'Rc7', 'Ne5', 'Rec8', 'Rhg1', 'Kf8', 'Rg6', 'Re7', 'Ng4', 'Nxg4', 'R1xg4', 'Rcc7', 'f6', '1-0']",78,"['e4', 'd4', 'e5', 'g4', 'h4', 'h5', 'e6', 'exf7+', 'Bd3', 'Qxd3', 'Ne2', 'Qf5+', 'dxe5', 'Qg6+', 'Nc3', 'Qf5', 'Be3', 'Qg6', 'Qf5', 'gxf5', 'O-O-O', 'Nf4', 'Ne6', 'Nf4', 'bxc3', 'Bd4', 'Rdg1', 'Rg6', 'Rg3', 'Ng6+', 'Ne5', 'f4', 'Nxc6', 'Ne5', 'Rhg1', 'Rg6', 'Ng4', 'R1xg4', 'f6']","['c6', 'd5', 'Bf5', 'Bg6', 'h6', 'Bh7', 'Qd6', 'Kxf7', 'Bxd3', 'Nd7', 'e5', 'Ngf6', 'Qxe5', 'Kg8', 'Qe8', 'Bb4', 'Qe5', 'Nf8', 'Qxf5', 'Kh7', 'N8d7', 'Rhe8', 'Nf8', 'Bxc3', 'Re7', 'Rf7', 'Re8', 'Kh8', 'N8h7', 'Kg8', 'Rfe7', 'b6', 'Rc7', 'Rec8', 'Kf8', 'Re7', 'Nxg4', 'Rcc7', '1-0']",39,39
1146828590,2015-05-09T20:47:52,2015-05-09T20:49:43,Bullet,ChessRule,1118080,win,4672291,resigned,"['e4', 'd6', 'd4', 'Nd7', 'Nc3', 'e5', 'Nf3', 'Ngf6', 'g4', 'Be7', 'g5', 'Nh5', 'h4', 'Nf4', 'Bxf4', 'exf4', 'Qd2', 'c6', 'Qxf4', 'Qb6', 'O-O-O', 'a5', 'e5', 'dxe5', 'dxe5', 'Qxf2', 'Ne4', 'Qb6', 'Nd6+', 'Bxd6', 'exd6', 'O-O', 'h5', 'Nc5', 'Bc4', 'Be6', 'g6', 'fxg6', 'Bxe6+', 'Nxe6', 'Qc4', 'Qe3+', 'Nd2', 'Rf2', 'hxg6', 'h6', 'Rhe1', 'b5', 'Rxe3', 'bxc4', 'Rxe6', 'c3', 'bxc3', 'Rb8', 'd7', 'Rff8', 'Ne4', 'Rb1+', 'Kxb1', 'Rb8+', 'Kc1', 'Rb1+', 'Kxb1', '1-0']",64,"['e4', 'd4', 'Nc3', 'Nf3', 'g4', 'g5', 'h4', 'Bxf4', 'Qd2', 'Qxf4', 'O-O-O', 'e5', 'dxe5', 'Ne4', 'Nd6+', 'exd6', 'h5', 'Bc4', 'g6', 'Bxe6+', 'Qc4', 'Nd2', 'hxg6', 'Rhe1', 'Rxe3', 'Rxe6', 'bxc3', 'd7', 'Ne4', 'Kxb1', 'Kc1', 'Kxb1']","['d6', 'Nd7', 'e5', 'Ngf6', 'Be7', 'Nh5', 'Nf4', 'exf4', 'c6', 'Qb6', 'a5', 'dxe5', 'Qxf2', 'Qb6', 'Bxd6', 'O-O', 'Nc5', 'Be6', 'fxg6', 'Nxe6', 'Qe3+', 'Rf2', 'h6', 'b5', 'bxc4', 'c3', 'Rb8', 'Rff8', 'Rb1+', 'Rb8+', 'Rb1+', '1-0']",32,32
1146830602,2015-05-09T20:50:18,2015-05-09T20:51:47,Bullet,ChessRule,13300210,win,13602055,resigned,"['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Bc4', 'Bc5', 'O-O', 'd6', 'c3', 'Bg4', 'Qb3', 'Bxf3', 'Bxf7+', 'Kf8', 'Bxg8', 'Rxg8', 'gxf3', 'Qf6', 'Qxb7', 'Ne5', 'Qxa8+', 'Kf7', 'Qd5+', 'Kf8', 'f4', 'Nf3+', 'Kg2', 'g5', 'fxg5', 'Nxg5', 'Qf5', 'Nf7+', 'Kh1', 'Qh4', 'Bf4', 'd3', 'Nd2', 'Bxf2', 'e5', 'dxe5', 'Bxe5', 'Rg5', 'Qxf2', 'Qg4', '1-0']",47,"['e4', 'Nf3', 'd4', 'Bc4', 'O-O', 'c3', 'Qb3', 'Bxf7+', 'Bxg8', 'gxf3', 'Qxb7', 'Qxa8+', 'Qd5+', 'f4', 'Kg2', 'fxg5', 'Qf5', 'Kh1', 'Bf4', 'Nd2', 'e5', 'Bxe5', 'Qxf2', '1-0']","['e5', 'Nc6', 'exd4', 'Bc5', 'd6', 'Bg4', 'Bxf3', 'Kf8', 'Rxg8', 'Qf6', 'Ne5', 'Kf7', 'Kf8', 'Nf3+', 'g5', 'Nxg5', 'Nf7+', 'Qh4', 'd3', 'Bxf2', 'dxe5', 'Rg5', 'Qg4']",24,23
1146832291,2015-05-09T20:52:29,2015-05-09T20:54:24,Bullet,ChessRule,13403729,timeout,13603434,win,"['e4', 'e6', 'd3', 'd5', 'Nd2', 'c5', 'Qe2', 'Be7', 'Ngf3', 'Nf6', 'e5', 'Nfd7', 'g3', 'Nc6', 'Bg2', 'Qc7', 'O-O', 'Ndxe5', 'Nxe5', 'Qxe5', 'Qg4', 'O-O', 'Nf3', 'Qc7', 'c4', 'e5', 'Qh5', 'd4', 'Ng5', 'h6', 'Ne4', 'f5', 'Bxh6', 'fxe4', 'Bxe4', 'Rf6', 'Bg5', 'Be6', 'Bxf6', 'Bxf6', 'Qh7+', 'Kf7', 'f4', 'Ke7', 'fxe5', 'Qxe5', 'Rae1', 'Qg5', 'Bd5', 'Ne5', 'Bxe6', 'Kxe6', 'Qe4', 'Rd8', 'Qxb7', 'Rd6', 'Qe4', 'Kd7', 'Kg2', 'Kc7', 'h4', 'Qg4', 'Qxg4', 'Nxg4', 'Kh3', 'Ne3', 'Rf2', 'g5', 'h5', 'g4+', 'Kh2', 'Be5', '0-1']",73,"['e4', 'd3', 'Nd2', 'Qe2', 'Ngf3', 'e5', 'g3', 'Bg2', 'O-O', 'Nxe5', 'Qg4', 'Nf3', 'c4', 'Qh5', 'Ng5', 'Ne4', 'Bxh6', 'Bxe4', 'Bg5', 'Bxf6', 'Qh7+', 'f4', 'fxe5', 'Rae1', 'Bd5', 'Bxe6', 'Qe4', 'Qxb7', 'Qe4', 'Kg2', 'h4', 'Qxg4', 'Kh3', 'Rf2', 'h5', 'Kh2', '0-1']","['e6', 'd5', 'c5', 'Be7', 'Nf6', 'Nfd7', 'Nc6', 'Qc7', 'Ndxe5', 'Qxe5', 'O-O', 'Qc7', 'e5', 'd4', 'h6', 'f5', 'fxe4', 'Rf6', 'Be6', 'Bxf6', 'Kf7', 'Ke7', 'Qxe5', 'Qg5', 'Ne5', 'Kxe6', 'Rd8', 'Rd6', 'Kd7', 'Kc7', 'Qg4', 'Nxg4', 'Ne3', 'g5', 'g4+', 'Be5']",37,36
1146834559,2015-05-09T20:55:09,2015-05-09T20:57:08,Bullet,ChessRule,2219026,win,13601458,timeout,"['d4', 'f5', 'c4', 'Nf6', 'Nc3', 'd6', 'g3', 'g6', 'Bg2', 'Bg7', 'Nf3', 'O-O', 'O-O', 'c6', 'Qc2', 'Qe8', 'Bg5', 'e5', 'Bxf6', 'Bxf6', 'dxe5', 'dxe5', 'e4', 'Na6', 'a3', 'Nc5', 'Nd2', 'a5', 'b4', 'Ne6', 'f4', 'Nd4', 'Qd3', 'axb4', 'axb4', 'Rxa1', 'Rxa1', 'Be6', 'fxe5', 'Bxe5', 'Nf3', 'Nxf3+', 'Bxf3', 'fxe4', 'Bxe4', 'Qf7', 'Bg2', 'Bxc4', 'Qe3', 'Qf6', 'Ne4', 'Qg7', 'Rd1', 'Bd5', 'Kh1', 'h6', 'b5', 'Kh7', 'bxc6', 'bxc6', 'Nf2', 'Bf6', 'Bxd5', 'cxd5', 'Ng4', 'Bg5', 'Qd4', 'Rf1+', 'Kg2', 'Rxd1', 'Qxd1', 'h5', 'Nf2', 'Qe5', 'Qf3', 'd4', 'Nd3', 'Qe3', 'Qxe3', 'Bxe3', 'Kf3', 'g5', 'h3', 'Kg6', 'g4', 'h4', 'Ke4', 'Kf6', 'Ne5', 'd3', 'Nxd3', 'Bf4', 'Ne1', 'Bg3', 'Nd3', 'Bf4', 'Nc5', 'Kg6', 'Nd3', 'Kh6', 'Ne1', 'Kh7', 'Nf3', 'Kg7', 'Nxh4', 'Kf6', 'Ng2', 'Bg3', 'Ne3', 'Kg6', 'Nf5', '1-0']",112,"['d4', 'c4', 'Nc3', 'g3', 'Bg2', 'Nf3', 'O-O', 'Qc2', 'Bg5', 'Bxf6', 'dxe5', 'e4', 'a3', 'Nd2', 'b4', 'f4', 'Qd3', 'axb4', 'Rxa1', 'fxe5', 'Nf3', 'Bxf3', 'Bxe4', 'Bg2', 'Qe3', 'Ne4', 'Rd1', 'Kh1', 'b5', 'bxc6', 'Nf2', 'Bxd5', 'Ng4', 'Qd4', 'Kg2', 'Qxd1', 'Nf2', 'Qf3', 'Nd3', 'Qxe3', 'Kf3', 'h3', 'g4', 'Ke4', 'Ne5', 'Nxd3', 'Ne1', 'Nd3', 'Nc5', 'Nd3', 'Ne1', 'Nf3', 'Nxh4', 'Ng2', 'Ne3', 'Nf5']","['f5', 'Nf6', 'd6', 'g6', 'Bg7', 'O-O', 'c6', 'Qe8', 'e5', 'Bxf6', 'dxe5', 'Na6', 'Nc5', 'a5', 'Ne6', 'Nd4', 'axb4', 'Rxa1', 'Be6', 'Bxe5', 'Nxf3+', 'fxe4', 'Qf7', 'Bxc4', 'Qf6', 'Qg7', 'Bd5', 'h6', 'Kh7', 'bxc6', 'Bf6', 'cxd5', 'Bg5', 'Rf1+', 'Rxd1', 'h5', 'Qe5', 'd4', 'Qe3', 'Bxe3', 'g5', 'Kg6', 'h4', 'Kf6', 'd3', 'Bf4', 'Bg3', 'Bf4', 'Kg6', 'Kh6', 'Kh7', 'Kg7', 'Kf6', 'Bg3', 'Kg6', '1-0']",56,56
1146837008,2015-05-09T20:57:09,2015-05-09T20:58:37,Bullet,ChessRule,13300610,win,5019575,resigned,"['e4', 'e6', 'd4', 'd5', 'e5', 'f5', 'exf6', 'Nxf6', 'g4', 'Bd6', 'g5', 'Nfd7', 'Bd3', 'Nf8', 'h4', 'e5', 'dxe5', 'Bxe5', 'f4', 'Bd6', 'Nf3', 'Bg4', 'Kf2', 'c6', 'Re1+', 'Kd7', 'Ne5+', 'Bxe5', 'Qxg4+', 'Kc7', 'Rxe5', 'Nbd7', 'Re1', 'h5', 'Qg3', 'Kb6', 'Be3+', 'c5', 'a4', 'd4', 'a5+', 'Kc6', 'Be4+', 'Kc7', 'f5+', 'Kc8', 'Bf4', 'Nb8', 'a6', 'Nxa6', 'Rxa6', 'bxa6', 'Bxa8', '1-0']",54,"['e4', 'd4', 'e5', 'exf6', 'g4', 'g5', 'Bd3', 'h4', 'dxe5', 'f4', 'Nf3', 'Kf2', 'Re1+', 'Ne5+', 'Qxg4+', 'Rxe5', 'Re1', 'Qg3', 'Be3+', 'a4', 'a5+', 'Be4+', 'f5+', 'Bf4', 'a6', 'Rxa6', 'Bxa8']","['e6', 'd5', 'f5', 'Nxf6', 'Bd6', 'Nfd7', 'Nf8', 'e5', 'Bxe5', 'Bd6', 'Bg4', 'c6', 'Kd7', 'Bxe5', 'Kc7', 'Nbd7', 'h5', 'Kb6', 'c5', 'd4', 'Kc6', 'Kc7', 'Kc8', 'Nb8', 'Nxa6', 'bxa6', '1-0']",27,27
1146838337,2015-05-09T20:58:40,2015-05-09T21:00:00,Bullet,ChessRule,3501280,win,11601345,resigned,"['d4', 'd5', 'c4', 'dxc4', 'Nc3', 'c6', 'e3', 'b5', 'a4', 'Bd7', 'axb5', 'cxb5', 'b3', 'Qc8', 'bxc4', 'bxc4', 'Nf3', 'Nf6', 'Ne5', 'e6', 'Nxc4', 'Bb4', 'Qb3', 'Nd5', 'Bd2', 'a5', 'Nxd5', 'Bxd2+', 'Nxd2', 'exd5', 'Qxd5', 'Nc6', 'Bb5', 'O-O', 'Rc1', 'Nb4', 'Rxc8', 'Nxd5', 'Rxf8+', 'Kxf8', 'Bxd7', 'a4', 'O-O', 'a3', 'Bc6', 'Nc3', 'Bxa8', '1-0']",48,"['d4', 'c4', 'Nc3', 'e3', 'a4', 'axb5', 'b3', 'bxc4', 'Nf3', 'Ne5', 'Nxc4', 'Qb3', 'Bd2', 'Nxd5', 'Nxd2', 'Qxd5', 'Bb5', 'Rc1', 'Rxc8', 'Rxf8+', 'Bxd7', 'O-O', 'Bc6', 'Bxa8']","['d5', 'dxc4', 'c6', 'b5', 'Bd7', 'cxb5', 'Qc8', 'bxc4', 'Nf6', 'e6', 'Bb4', 'Nd5', 'a5', 'Bxd2+', 'exd5', 'Nc6', 'O-O', 'Nb4', 'Nxd5', 'Kxf8', 'a4', 'a3', 'Nc3', '1-0']",24,24
1146840252,2015-05-09T21:01:22,2015-05-09T21:03:14,Bullet,ChessRule,3501280,win,5013623,timeout,"['e4', 'e6', 'd4', 'd5', 'e5', 'f5', 'exf6', 'Nxf6', 'g4', 'h6', 'Bd3', 'Nc6', 'Bg6+', 'Kd7', 'Nc3', 'Bd6', 'f4', 'a6', 'h3', 'Qe7', 'Nf3', 'b5', 'O-O', 'Bb7', 'a4', 'b4', 'Ne2', 'Raf8', 'Ne5+', 'Kc8', 'c4', 'dxc4', 'Nxc4', 'Nd5', 'Ne5', 'Qf6', 'Be4', 'Bxe5', 'dxe5', 'Qe7', 'Bxd5', 'exd5', 'Be3', 'Rd8', 'Nd4', 'Nxd4', 'Qxd4', 'c5', 'Qxc5+', 'Qxc5', 'Bxc5', 'd4', 'Bxb4', 'd3', 'Bd6', 'Be4', 'Rfe1', 'Bf3', 'Re3', 'Be2', 'Kf2', 'Kb7', 'Re1', 'Rc8', 'R1xe2', 'dxe2', 'Rxe2', 'Rc4', 'Kg3', 'Rxa4', 'e6', 'Re8', 'e7', 'Rc4', 'f5', 'Rc6', 'Ba3', 'Rb6', 'h4', 'Rb3+', 'Kg2', 'Rb5', 'Kf3', 'h5', 'Kf4', 'hxg4', 'Kxg4', 'Rd5', 'Kg5', 'Rd7', 'Kg6', 'a5', 'Kxg7', 'Rexe7+', 'Rxe7', '1-0']",96,"['e4', 'd4', 'e5', 'exf6', 'g4', 'Bd3', 'Bg6+', 'Nc3', 'f4', 'h3', 'Nf3', 'O-O', 'a4', 'Ne2', 'Ne5+', 'c4', 'Nxc4', 'Ne5', 'Be4', 'dxe5', 'Bxd5', 'Be3', 'Nd4', 'Qxd4', 'Qxc5+', 'Bxc5', 'Bxb4', 'Bd6', 'Rfe1', 'Re3', 'Kf2', 'Re1', 'R1xe2', 'Rxe2', 'Kg3', 'e6', 'e7', 'f5', 'Ba3', 'h4', 'Kg2', 'Kf3', 'Kf4', 'Kxg4', 'Kg5', 'Kg6', 'Kxg7', 'Rxe7']","['e6', 'd5', 'f5', 'Nxf6', 'h6', 'Nc6', 'Kd7', 'Bd6', 'a6', 'Qe7', 'b5', 'Bb7', 'b4', 'Raf8', 'Kc8', 'dxc4', 'Nd5', 'Qf6', 'Bxe5', 'Qe7', 'exd5', 'Rd8', 'Nxd4', 'c5', 'Qxc5', 'd4', 'd3', 'Be4', 'Bf3', 'Be2', 'Kb7', 'Rc8', 'dxe2', 'Rc4', 'Rxa4', 'Re8', 'Rc4', 'Rc6', 'Rb6', 'Rb3+', 'Rb5', 'h5', 'hxg4', 'Rd5', 'Rd7', 'a5', 'Rexe7+', '1-0']",48,48
