,Fide id,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,firstName,lastName
2270,5024986,IND,F,1992.0,none,2083,1931.0,1925.0,wi,Kanuri, Tejaswi
2271,13302574,ARM,F,1987.0,WFM,2083,1931.0,1925.0,wi,Kharatyan, Anahit
2272,14625504,SLO,F,2004.0,WFM,2083,1746.0,1649.0,wa,Kuhar, Larisa
2273,4501748,EST,F,1962.0,none,2083,1931.0,1925.0,wi,Limberg, Tiina
2274,8600279,CHN,F,1962.0,WGM,2083,1931.0,1925.0,wi,Liu, Shilan
2275,1203002,FRA,F,1975.0,none,2083,1931.0,1925.0,wi,Mas, Ioana
2276,933511,BEL,F,1966.0,WFM,2083,1931.0,1934.0,wa,Micic, Snezana
2277,14538210,CRO,F,1999.0,WFM,2083,1804.0,2064.0,wa,Spiranec, Noemi
2278,4107756,RUS,F,1962.0,WFM,2083,1931.0,1925.0,wi,Ushakova, Irina
2279,2004623,USA,F,1968.0,WIM,2082,1931.0,1925.0,wi,Burtman, Sharon
2280,3502422,CUB,F,1994.0,WFM,2082,1931.0,2078.0,wi,Cordero Suarez, Greisy
2281,909718,SRB,F,1948.0,WIM,2082,1931.0,1925.0,wi,Dragasevic, Antonina
2282,4109147,RUS,F,1958.0,none,2082,1931.0,1925.0,wi,Eshenko, Diana
2283,13901710,MDA,F,1984.0,WFM,2082,1931.0,1925.0,wi,Harbuz, Daniela
2284,14102471,GER,F,1971.0,WIM,2082,2103.0,1925.0,wa,Hess, Olena
2285,4182910,RUS,F,1990.0,WFM,2082,1931.0,1925.0,wi,Ivanova, Daria
2286,24173932,RUS,F,2001.0,WFM,2082,2014.0,2016.0,wa,Kochukova, Anna
2287,4130839,RUS,F,1980.0,WFM,2082,1931.0,1925.0,wi,Kudriashova, Irina
2288,1601601,AUT,F,1954.0,WIM,2082,2077.0,2117.0,wa,Mira, Helene
2289,14106981,UKR,F,1969.0,none,2082,1959.0,1905.0,wi,Miziurko, Zinaida
2290,954632,SRB,F,2002.0,none,2082,1764.0,1675.0,wa,Nestorovic, Katarina
2291,3511170,CUB,F,1989.0,none,2082,1931.0,1925.0,wi,Perez Sanchez, Gretel
2292,4155645,RUS,F,1980.0,WFM,2082,1931.0,1925.0,wi,Sharova-Kolosova, Tatiana
2293,4125150,RUS,F,1961.0,WIM,2082,1931.0,1925.0,wi,Slavnova, Dania
2294,2902524,BUL,F,1967.0,none,2082,1931.0,1925.0,wi,Vitanova, Rozalina
2295,8612676,CHN,F,2004.0,none,2082,2012.0,1843.0,wi,Wen, Yili
2296,4108310,RUS,F,1994.0,WFM,2081,1978.0,1999.0,wi,Azimova, Karina
2297,3201937,AUS,F,1965.0,IM,2081,2100.0,2087.0,wa,Berezina, Irina
2298,1800914,WLS,F,1978.0,WFM,2081,1931.0,1925.0,wi,Cast, Abigail
2299,2100614,BRA,F,1959.0,WIM,2081,1931.0,1925.0,wi,Chaves, Jussara
2300,14103125,UKR,F,1978.0,none,2081,2062.0,1925.0,wi,Dubinskaya, M.
2301,8603731,USA,F,1989.0,WFM,2081,1931.0,1925.0,wi,Fan, Yun
2302,1902830,POR,F,1984.0,none,2081,1931.0,1925.0,wi,Goncalves, Angela
2303,14129329,UKR,F,1986.0,none,2081,1931.0,1925.0,wi,Koniakhina, Lubov
2304,5701554,MAS,F,1988.0,none,2081,1931.0,1925.0,wi,Lim, Han Ying
2305,3600815,ECU,F,1981.0,WFM,2081,1931.0,1925.0,wi,Manosalvas Castro, Evelyn
2306,4114701,RUS,F,1985.0,none,2081,1931.0,2072.0,wi,Muziciuk, Natalie
2307,4401417,COL,F,1982.0,none,2081,1931.0,1925.0,wi,Ortega, Diana
2308,24161420,RUS,F,2001.0,WFM,2081,1993.0,1971.0,wa,Petrochenko, Maria
2309,2221969,ESP,F,1982.0,none,2081,1931.0,1925.0,wi,Pila Diez, Maria Gloria
2310,1104560,POL,F,1964.0,none,2081,1931.0,2016.0,wi,Slabek, Agnieszka
2311,2802406,ISR,F,1967.0,none,2081,1931.0,1925.0,wi,Srumin, Galina
2312,1406353,DEN,F,1970.0,none,2081,1931.0,1925.0,wa,Steffensen, Elena
2313,8608415,CHN,F,2000.0,none,2081,2105.0,2201.0,wa,Yuan, Ye
2314,4182669,RUS,F,1986.0,none,2080,1931.0,1925.0,wi,Antonova, E.
2315,16267419,GER,F,1979.0,none,2080,1931.0,1925.0,wa,Braeutigam, Irina
2316,22250220,ESP,F,1999.0,WFM,2080,1808.0,2128.0,wa,Buiza Prieto, Eihartze
2317,2906040,BUL,F,1972.0,none,2080,1931.0,1925.0,wi,Dimova, Mariana
2318,3523870,CUB,F,2000.0,WFM,2080,1931.0,1789.0,wa,Fernandez Bustamante, Leancy B.
2319,4179382,RUS,F,1985.0,WFM,2080,1984.0,1960.0,wi,Galkina, Anna
2320,4612620,GER,F,1985.0,none,2080,1931.0,1925.0,wi,Gautzsch, Christina
2321,402630,ENG,F,1968.0,none,2080,1931.0,1925.0,wi,Hepworth, Mandy
2322,14118483,UKR,F,1991.0,none,2080,1931.0,1925.0,wi,Ivanenko, Olga
2323,4153960,RUS,F,1979.0,none,2080,1931.0,1925.0,wi,Khazagerova, Izabella
2324,4170121,RUS,F,1986.0,WFM,2080,1931.0,1925.0,wi,Krasilnikova, Nataliya
2325,421596,ENG,F,1987.0,none,2080,1931.0,1925.0,wa,Kueh, Audrey
2326,4612442,GER,F,1951.0,none,2080,1931.0,1925.0,wi,Lehmann, Christina
2327,1134957,POL,F,1995.0,WFM,2080,2018.0,1954.0,wa,Leks, Maria
2328,718947,HUN,F,1980.0,none,2080,1931.0,1925.0,wi,Majoshazi, Linda
2329,14501767,CRO,F,1972.0,WFM,2080,1931.0,1925.0,wi,Medak, Jasnica
2330,724980,HUN,F,1983.0,WFM,2080,1999.0,2087.0,wa,Medvegyne Balogh, Emese
2331,4109414,RUS,F,1985.0,none,2080,1931.0,1925.0,wi,Menshikova, L.
2332,4110374,RUS,F,1985.0,none,2080,1931.0,1925.0,wi,Meshjerina, T
2333,7102925,INA,F,1997.0,WFM,2080,2189.0,1925.0,wi,Monica, Putri Wigustira
2334,14900670,SVK,F,1975.0,none,2080,1931.0,1925.0,wi,Mudrochova, Helena
2335,1205951,ROU,F,1969.0,none,2080,1931.0,1925.0,wi,Negulescu, Andreea-Elena
2336,4608844,GER,F,1950.0,none,2080,1931.0,1925.0,wi,Prill, Thea
2337,4659082,GER,F,1980.0,none,2080,1931.0,1925.0,wi,Puerthner, Nadine
2338,1001779,NED,F,1963.0,none,2080,1931.0,1925.0,wi,Riemslag, Astrid
2339,910821,SRB,F,1960.0,none,2080,1931.0,1925.0,wi,Ristic, Eleonora
2340,4401905,COL,F,1994.0,none,2080,1931.0,1925.0,wi,Ruiz, Justin
2341,5205204,PHI,F,1999.0,WIM,2080,1937.0,1916.0,wa,San Diego, Marie Antoinette
2342,4608852,GER,F,1961.0,none,2080,1931.0,1925.0,wi,Spaete, Ute
2343,4500466,EST,F,1964.0,none,2080,1931.0,1925.0,wi,Teemae, Ulvi
2344,24111031,RUS,F,1994.0,WFM,2080,1931.0,1925.0,wi,Vagidova, Umatlyu
2345,302643,CZE,F,1965.0,none,2080,1931.0,1925.0,wi,Vlasakova, Petra
2346,1001710,NED,F,1928.0,WH,2080,1931.0,1925.0,wi,Vreeken, Corry
2347,34124907,RUS,F,2002.0,WFM,2080,1941.0,1967.0,wa,Zotova, Anastasia
2348,13703951,KAZ,F,1989.0,WFM,2079,1931.0,1925.0,wi,Alimgozhina, Elmira
2349,600512,FRA,F,1998.0,WFM,2079,2039.0,1977.0,wa,Auvray, Honorine
2350,8601534,CHN,F,1986.0,none,2079,1931.0,1925.0,wi,Chen, Ke
2351,5106320,MEX,F,1987.0,WCM,2079,1931.0,1925.0,wi,Estrada Gaspar, Nelly Massiel
2352,2004631,USA,F,1958.0,WFM,2079,1931.0,1925.0,wi,Jezierska, Ivona
2353,316466,CZE,F,1983.0,none,2079,1931.0,2127.0,wa,Jinova, Lucie
2354,302546,CZE,F,1975.0,none,2079,2064.0,1925.0,wi,Kawaciukova, Zuzana
2355,14504936,CRO,F,1978.0,none,2079,1931.0,1925.0,wi,Kruljac, Nina
2356,24129585,RUS,F,1990.0,WFM,2079,1931.0,1925.0,wi,Kuzmenko, Elena
2357,4188144,RUS,F,1986.0,none,2079,2068.0,2020.0,wi,Kuznetsova, Tatiana
2358,4120833,RUS,F,1970.0,none,2079,2054.0,1999.0,wi,Nedochetova, Sofia
2359,14000393,TKM,F,1981.0,WFM,2079,1931.0,1925.0,wi,Ovezova, Maisa
2360,13901001,MDA,F,1984.0,WGM,2079,2082.0,1938.0,wa,Partac, Elena
2361,34121150,RUS,F,2003.0,none,2079,1912.0,1809.0,wa,Popova, Irina
2362,4403452,COL,F,1987.0,none,2079,1931.0,1925.0,wi,Pulido, Leydy Johanna
2363,24117986,RUS,F,1991.0,WFM,2079,2047.0,1925.0,wi,Salnikova, Oksana
2364,4158466,RUS,F,1982.0,none,2079,1931.0,1925.0,wi,Skvortsova, Tatiana
2365,5800927,SGP,F,1990.0,WFM,2079,2063.0,2021.0,wi,Tay, Li Jin Jeslin
2366,4676211,GER,F,1964.0,none,2079,1931.0,1925.0,wi,Timme, Karin
2367,8603251,CHN,F,1989.0,none,2078,1931.0,1925.0,wi,An, Zhixiao
2368,815136,ITA,F,1988.0,WFM,2078,2020.0,2010.0,wa,De Rosa, Mariagrazia
2369,14600650,SLO,F,1976.0,WIM,2078,2081.0,2072.0,wi,Grosar, Kiti
2370,313475,CZE,F,1982.0,none,2078,1931.0,2015.0,wi,Jedlickova, Petra
2371,4659856,GER,F,1982.0,none,2078,1931.0,1925.0,wi,Klawonn, Malin
2372,1513591,NOR,F,1997.0,none,2078,1942.0,1898.0,wa,Machlik, Edit
2373,4659031,GER,F,1983.0,none,2078,1931.0,1925.0,wi,Mast, Vivien
2374,8600732,CHN,F,1985.0,none,2078,1931.0,1925.0,wi,Meng, Yan
2375,5016371,IND,F,1986.0,none,2078,2041.0,1925.0,wi,Mokal, Amruta Sunil
2376,14604272,SLO,F,1987.0,WFM,2078,2013.0,1925.0,wa,Novak, Ksenija
2377,4135008,RUS,F,1979.0,WFM,2078,1931.0,1925.0,wi,Polovina, Elena
2378,2217520,ESP,F,1982.0,none,2078,1931.0,1925.0,wi,Sales Montealegre, Raquel
2379,4110382,RUS,F,1955.0,WFM,2078,1931.0,1925.0,wi,Shustaeva, Natalia
2380,34127760,RUS,F,2003.0,none,2078,1973.0,1825.0,wi,Smagina, Sofya
2381,4123441,RUS,F,1979.0,WIM,2078,1968.0,2102.0,wa,Trofimova, Antonina
2382,54113075,RUS,F,2005.0,none,2078,1881.0,1930.0,wa,Zhurova, Anna
2383,13701045,KAZ,F,1976.0,none,2077,1931.0,2032.0,wi,Batyrbekova, Aiger
2384,3505294,CUB,F,1983.0,WFM,2077,1931.0,1925.0,wi,Cueto Rodriguez, Janed
2385,1701711,SWE,F,1966.0,none,2077,1931.0,1925.0,wi,Dalmau, Anneli
2386,4121600,RUS,F,1971.0,WFM,2077,2029.0,1960.0,wi,Gileva, Irina
2387,14102633,UKR,F,1985.0,none,2077,1931.0,1925.0,wi,Khramtsova, O.
2388,8600457,CHN,F,1967.0,none,2077,1931.0,1925.0,wi,Liu, Xin
2389,5202256,PHI,F,1985.0,none,2077,1931.0,1925.0,wi,Quizon, Loreshyl
2390,2281201,ESP,F,1990.0,WFM,2077,1962.0,2009.0,wa,Rodrigo Yanguas, Maria
2391,620416,FRA,F,1964.0,WIM,2077,2105.0,2059.0,wa,Roumegous, Marina
2392,13301705,ARM,F,1984.0,none,2077,1931.0,1925.0,wi,Sahakyan, Alla
2393,54178010,RUS,F,1956.0,none,2077,2259.0,2291.0,wi,Smirnova, Elena I.
2394,1205722,ROU,F,1980.0,WFM,2077,1931.0,1925.0,wi,Sofronie, Claudia-Ramona
2395,4612590,GER,F,1966.0,none,2077,1931.0,1925.0,wa,Sommaro, Katja
2396,7116187,INA,F,2001.0,none,2076,1931.0,1925.0,wi,Alya Sekar K,
2397,13702114,KAZ,F,1962.0,WGM,2076,1989.0,1946.0,wa,Ankudinova, Yelena
2398,2401428,SCO,F,1983.0,WFM,2076,1931.0,2089.0,wi,Bamber, Elaine
2399,13504541,BLR,F,1983.0,none,2076,1931.0,1925.0,wi,Bardina, Olga
2400,3520374,CUB,F,2000.0,WFM,2076,2049.0,1894.0,wa,Diaz Del Valle, Laura Beatriz
2401,2201755,ESP,F,1964.0,WFM,2076,1931.0,1925.0,wi,Gallego Eraso, Julia
2402,7901798,ALG,F,1993.0,WIM,2076,1940.0,1987.0,wa,Latreche, Sabrina
2403,24117870,RUS,F,1991.0,WFM,2076,2084.0,1925.0,wi,Makhlaenko, Ekaterina
2404,4179889,RUS,F,1989.0,WFM,2076,2067.0,2033.0,wi,Marinina, Tatiana
2405,604674,FRA,F,1974.0,WIM,2076,2121.0,1925.0,wa,Moingt, Anne
2406,6346022,TUR,F,2002.0,WFM,2076,1825.0,1938.0,wa,Okuyaz, Duru
2407,1163116,POL,F,2000.0,WFM,2076,1929.0,1823.0,wa,Parol, Pola
2408,4196520,RUS,F,1990.0,WFM,2076,1941.0,1785.0,wi,Smirnova, Anastasia
2409,13003011,MYA,F,1992.0,none,2076,1931.0,1925.0,wi,Thandar Zin Win,
2410,14110563,UKR,F,1985.0,WGM,2076,2094.0,1961.0,wi,Vovk, Anastasiia
2411,1028154,NED,F,1994.0,none,2076,1931.0,1925.0,wi,Warmelink, Evie
2412,4110390,RUS,F,1985.0,none,2075,1931.0,1925.0,wi,Abroshina, I
2413,4130502,RUS,F,1972.0,WFM,2075,1931.0,1925.0,wa,Anisheva, Varvara
2414,11600810,LAT,F,1974.0,WFM,2075,1931.0,1925.0,wi,Bedrina, Irina
2415,1601636,AUT,F,1965.0,none,2075,1931.0,1925.0,wi,Brauchart, Alica
2416,4667387,GER,F,1984.0,none,2075,1931.0,1925.0,wi,Fliter, Irena
2417,4154045,RUS,F,1979.0,none,2075,1931.0,1925.0,wi,Frolova, Tatiana
2418,709182,HUN,F,1971.0,none,2075,1931.0,1925.0,wi,Gal, Mariann
2419,4120370,RUS,F,1970.0,none,2075,2008.0,1896.0,wi,Grunina, Elena
2420,14901404,SVK,F,1963.0,none,2075,1931.0,1925.0,wi,Hankova, Jana
2421,5018200,IND,F,1988.0,none,2075,1931.0,1925.0,wi,Iswarya, Shobana L.
2422,114154,ARG,F,1992.0,WFM,2075,1931.0,1925.0,wi,Jurich, Florencia
2423,933171,SRB,F,1983.0,WFM,2075,2094.0,2128.0,wa,Kovacevic, Radmila
2424,14600951,SLO,F,1972.0,none,2075,1931.0,1925.0,wi,Krmelj, Natasa
2425,1104691,POL,F,1969.0,none,2075,1931.0,1925.0,wi,Kurlenda, Alicja
2426,4400526,COL,F,1965.0,none,2075,1931.0,1925.0,wi,Leyva, Teresa
2427,2902508,BUL,F,1969.0,none,2075,1931.0,1925.0,wi,Marinova, Elka
2428,4654978,GER,F,1969.0,none,2075,1931.0,1925.0,wi,Micheel, Astrid
2429,910627,SRB,F,1970.0,WFM,2075,1931.0,1925.0,wi,Milicevic, Olivera
2430,3524299,CUB,F,2002.0,WFM,2075,1949.0,2025.0,wa,Muniz Guevara, Amanda Maria
2431,12401730,VIE,F,1988.0,none,2075,1931.0,1925.0,wi,Pham, Thi Ngoc Tu
2432,910953,SRB,F,1945.0,none,2075,1931.0,1925.0,wi,Rakic-Serianc, Brigita
2433,14100894,GER,F,1967.0,none,2075,1931.0,1925.0,wi,Rosenfeld, Tatjana
2434,4185145,RUS,F,1959.0,WFM,2075,2084.0,1959.0,wi,Samusenko, Ramziya
2435,3900916,VEN,F,1979.0,WCM,2075,1931.0,2001.0,wi,Sanchez Gonzalez, Efriris Margarita
2436,5202744,PHI,F,1985.0,WIM,2075,2055.0,2115.0,wa,Secopito, Catherine
2437,4504640,EST,F,2004.0,WFM,2075,2110.0,2049.0,wa,Sinitsina, Anastassia
2438,3200507,AUS,F,1963.0,WIM,2075,1931.0,1925.0,wi,Slavotinek, Anne
2439,306797,CZE,F,1977.0,none,2075,1931.0,1925.0,wi,Stankova, Zuzana
2440,4608747,GER,F,1969.0,none,2075,1931.0,1925.0,wi,Titscher, Sonja
2441,4110420,RUS,F,1985.0,none,2075,1931.0,1925.0,wi,Tje, R
2442,1901575,POR,F,1969.0,none,2075,1931.0,1925.0,wi,Vieira, Fatima
2443,910970,SRB,F,1948.0,none,2075,1931.0,1925.0,wi,Vujanovic, Tatjana
2444,8605262,CHN,F,1984.0,none,2075,1931.0,1922.0,wa,Wang, Shanshan
2445,402648,ENG,F,1962.0,none,2075,1931.0,1925.0,wi,Whitehead, Clare E
2446,3200531,AUS,F,1985.0,none,2075,1931.0,1925.0,wi,Wright, Josie H.
2447,1210718,ROU,F,1985.0,WFM,2074,1931.0,2058.0,wi,Ciubara, Vladlena
2448,3601684,ECU,F,1980.0,none,2074,1931.0,1925.0,wi,Cordero Valdez, Viviana
2449,708089,HUN,F,1981.0,none,2074,1931.0,1925.0,wi,Decsey, Katalin
2450,4608690,GER,F,1967.0,WFM,2074,1931.0,1925.0,wi,Derlich, Karin
2451,36067474,FRA,F,2003.0,none,2074,1981.0,1990.0,wa,Djidjeli, Sarah
2452,721450,HUN,F,1981.0,none,2074,1931.0,1925.0,wi,Fekete, Ildiko
2453,13300652,ARM,F,1981.0,none,2074,1931.0,1925.0,wi,Gasparian, Mariana
2454,1123920,POL,F,1987.0,none,2074,1930.0,1756.0,wi,Hermanowicz, Dominika
2455,5100992,MEX,F,1971.0,WIM,2074,1931.0,1925.0,wi,Hernandez Guerrero, Yadira
2456,2602121,CAN,F,1973.0,WIM,2074,2052.0,1925.0,wi,Khoudgarian, Natalia
2457,14902028,SVK,F,1973.0,none,2074,1931.0,1925.0,wi,Petrovicova, Elena
2458,4632621,GER,F,1967.0,WFM,2074,1931.0,1925.0,wi,Prescha, Kristiane
2459,5004373,IND,F,1981.0,WGM,2074,1991.0,1922.0,wa,Ramaswamy, Aarthie
2460,3510174,CUB,F,1991.0,WFM,2074,1931.0,1985.0,wa,Romero Nunez, Wendy
2461,13704567,KAZ,F,1991.0,WFM,2074,1931.0,1925.0,wi,Rysbayeva, Aigerim
2462,24104477,RUS,F,1988.0,none,2074,1931.0,1925.0,wi,Tkacheva, Anna
2463,4186508,RUS,F,1970.0,none,2074,2035.0,2013.0,wi,Zhukova, Svetlana
2464,14139626,UKR,F,1990.0,none,2073,2063.0,2171.0,wi,Alyoshina, Evgenia
2465,4158423,RUS,F,1959.0,none,2073,1931.0,1925.0,wi,Boris, Tatiana
2466,3800849,PER,F,1982.0,WFM,2073,2049.0,2048.0,wi,Calle, Miryam
2467,3601188,ECU,F,1984.0,none,2073,1931.0,1925.0,wi,Carrasco Aulestia, Maria
2468,12803308,LTU,F,1976.0,none,2073,1931.0,1925.0,wi,Czech, Daiva
2469,14117975,UKR,F,1989.0,WIM,2073,1931.0,1925.0,wi,Finkelshtein, Evgenia
2470,4185668,RUS,F,1985.0,none,2073,1931.0,1925.0,wi,Ivanova, Maria
2471,1121952,POL,F,1988.0,WIM,2073,2019.0,2051.0,wa,Jakubowska, Anna
2472,923303,SRB,F,1966.0,none,2073,1931.0,1925.0,wi,Jovanovic, Nevenka
2473,14508508,CRO,F,1967.0,none,2073,1931.0,1925.0,wi,Knezevic, Zeljka
2474,111325,ARG,F,1985.0,WFM,2073,2038.0,1968.0,wa,Meza, Anahi
2475,4157095,RUS,F,1983.0,WFM,2073,2039.0,2030.0,wi,Novikova, Galina
2476,1132474,POL,F,1990.0,none,2073,1931.0,1925.0,wi,Nowak, Malgorzata
2477,371726,CZE,F,2002.0,WFM,2073,1914.0,1920.0,wa,Pribylova, Sofie
2478,54149061,RUS,F,1951.0,none,2073,2057.0,1925.0,wi,Saklakova, Olga
2479,2808102,ISR,F,1989.0,none,2072,1931.0,1925.0,wi,Atnilov, Bela
2480,1106228,POL,F,1976.0,WFM,2072,1931.0,1925.0,wi,Bartosik, Olimpia
2481,4681401,GER,F,1986.0,WFM,2072,1931.0,1925.0,wa,Beltz, Franziska
2482,12401188,VIE,F,1985.0,WIM,2072,1931.0,1925.0,wi,Hoang, Xuan Thanh Khiet
2483,14129418,RUS,F,2000.0,WFM,2072,2036.0,1993.0,wa,Illina, Natalia
2484,1195026,POL,F,2002.0,WFM,2072,1784.0,1798.0,wa,Kalinowska, Zuzanna
2485,4152298,RUS,F,1982.0,WFM,2072,1931.0,1992.0,wi,Mustafina, Svetlana
2486,4193440,RUS,F,1989.0,WFM,2072,1931.0,1925.0,wi,Parkhomenko, Ekaterina
2487,1114425,POL,F,1980.0,none,2072,1931.0,1925.0,wi,Rutkowska, Mariola
2488,931411,MNE,F,1983.0,WIM,2072,2102.0,2021.0,wa,Stojanovic, Marija R
2489,5001013,IND,F,1961.0,WIM,2072,2035.0,2031.0,wa,Thipsay, Bagyashree Sathe
2490,502340,FIN,F,1979.0,WIM,2072,2069.0,1925.0,wa,Tuominen, Tanja
2491,704610,HUN,F,1963.0,none,2072,1931.0,1925.0,wi,Varga, Annamaria
2492,700827,HUN,F,1995.0,WFM,2071,1931.0,1925.0,wi,Bea, Boglarka
2493,14149893,CAN,F,2003.0,WIM,2071,1523.0,2086.0,wa,Demchenko, Svitlana
2494,4147766,RUS,F,1983.0,none,2071,1931.0,1925.0,wi,Grigorieva, Elena
2495,2216817,ESP,F,1980.0,none,2071,1931.0,1925.0,wi,Gutierrez Nunez, Elizabeth
2496,4209192,GRE,F,1992.0,none,2071,2069.0,1925.0,wa,Iordanidou, Zoi
2497,13310780,ARM,F,2002.0,WFM,2071,2052.0,2092.0,wa,Khachatryan, Anna
2498,7900970,ALG,F,1988.0,WGM,2071,1979.0,2009.0,wa,Mezioud, Amina
2499,13310828,ARM,F,2004.0,WFM,2071,1959.0,1977.0,wa,Mkrtchyan, Mariam
2500,1221183,ROU,F,2001.0,WFM,2071,1843.0,1792.0,wa,Nastase, Andreea-Cristina
2501,13614576,GEO,F,2003.0,none,2071,1734.0,1621.0,wa,Pipia, Ekaterine
2502,14508699,CRO,F,1980.0,none,2071,1931.0,1925.0,wi,Predovic, Danijela
2503,7105835,INA,F,1999.0,WFM,2071,2150.0,1925.0,wi,Retno, Wijayanti
2504,719250,HUN,F,1984.0,none,2071,1931.0,1925.0,wi,Simon, Zsuzsanna
2505,1135880,POL,F,1982.0,none,2071,1931.0,1925.0,wi,Spisak, Marta
2506,2605740,CAN,F,1986.0,none,2071,1931.0,1925.0,wi,Xia, Angel
2507,4134168,RUS,F,1987.0,WFM,2071,1931.0,1925.0,wi,Zabiran, Mariya
2508,5100844,MEX,F,1970.0,WCM,2070,1931.0,1925.0,wi,Acevedo Garcia, Hilda
2509,4109538,RUS,F,1958.0,none,2070,1931.0,1925.0,wi,Aljautdinova, Margarita
2510,13301713,ARM,F,1984.0,none,2070,1931.0,1925.0,wi,Altunian, Satenik
2511,1701690,SWE,F,1966.0,none,2070,1931.0,1925.0,wi,Bener, Anna
2512,1104721,POL,F,1964.0,none,2070,1931.0,1925.0,wi,Brustman-Gawarecka, Edyta
2513,2400790,SCO,F,1967.0,none,2070,1931.0,1925.0,wi,Coull, Alison
2514,4203780,GRE,F,1981.0,none,2070,1931.0,1925.0,wi,Fanouraki, Niki
2515,2004585,USA,F,1940.0,WFM,2070,1931.0,1925.0,wi,Frenkel, Vera
2516,708496,HUN,F,1975.0,none,2070,1931.0,1925.0,wi,Gajai, Csilla
2517,910988,SRB,F,1963.0,none,2070,1931.0,1925.0,wi,Gere, Valeria
2518,2805214,ITA,F,2003.0,none,2070,1864.0,1827.0,wa,Grimaldi, Angela Flavia
2519,4110447,RUS,F,1985.0,none,2070,1931.0,1925.0,wi,Gutkina, E
2520,12510572,IRI,F,1996.0,WFM,2070,1998.0,2076.0,wa,Hakimifard, Raana
2521,13904108,MDA,F,1997.0,WFM,2070,1936.0,1925.0,wa,Hincu, Olga
2522,4170997,RUS,F,1970.0,WFM,2070,1763.0,1833.0,wa,Kovaleva, Olga
2523,302597,CZE,F,1962.0,WFM,2070,2032.0,1979.0,wa,Kubikova, Hana
2524,24603660,GER,F,1996.0,WFM,2070,1931.0,1925.0,wa,Kuckling, Hannah
2525,13503529,BLR,F,1988.0,WFM,2070,2097.0,2091.0,wi,Maksimova, Elena
2526,22244735,ESP,F,1997.0,WFM,2070,2016.0,2034.0,wi,Martin Perez, Laura
2527,3300099,BOL,F,1985.0,none,2070,1931.0,1925.0,wi,Mimailova, Neli
2528,14507935,CRO,F,1984.0,none,2070,2005.0,1925.0,wi,Pahor, Andrea
2529,4617096,GER,F,1964.0,none,2070,1931.0,1925.0,wi,Rieder, Anita
2530,3511162,CUB,F,1989.0,none,2070,1931.0,1925.0,wi,Rivero Reyes, Grethel
2531,45095248,IND,F,2007.0,WFM,2070,1392.0,1498.0,wa,Sahithi Varshini M,
2532,4158601,RUS,F,1985.0,none,2070,2021.0,2048.0,wi,Semenova, Sveta
2533,4183312,RUS,F,1987.0,none,2070,1931.0,1925.0,wi,Shelike, Ajana
2534,4154355,RUS,F,1975.0,none,2070,1931.0,1925.0,wi,Sudnikova, Svetlana
2535,704601,HUN,F,1943.0,none,2070,1931.0,1925.0,wi,Szaday, Laszlone
2536,13514288,BLR,F,2006.0,WFM,2070,1827.0,1796.0,wa,Tarasenka, Aliaksandra
2537,2300761,ISL,F,1945.0,none,2070,1931.0,1925.0,wi,Threinsdottir, O
2538,4700155,ALB,F,1969.0,none,2070,1931.0,1925.0,wi,Vuji, Albana
2539,2801434,ISR,F,1959.0,none,2070,1931.0,1925.0,wi,Weiss, Miriam
2540,5700302,MAS,F,1969.0,WIM,2070,1931.0,1925.0,wi,Wong, Su Yi Audrey
2541,4188403,RUS,F,1964.0,WFM,2070,1984.0,1925.0,wi,Yakovich, Valentina
2542,1115405,POL,F,1980.0,none,2070,1931.0,1925.0,wi,Zielinska, Danuta
2543,4110242,RUS,F,1985.0,none,2070,1931.0,1925.0,wi,Zikova, N
2544,13300644,GER,F,1973.0,none,2070,2040.0,2059.0,wa,Zschischang, Marine
2545,14000717,TKM,F,1987.0,none,2069,1931.0,1925.0,wi,Alimova, Maral
2546,4138422,RUS,F,1996.0,WFM,2069,2034.0,2022.0,wi,Artemyeva, Olga
2547,14501724,CRO,F,1963.0,WFM,2069,1931.0,1925.0,wi,Bazaj Bockai, Snjezana
2548,309389,CZE,F,1982.0,none,2069,2046.0,1925.0,wi,Decka, Eliska
2549,4172043,RUS,F,1989.0,WFM,2069,1931.0,1925.0,wi,Derbentseva, Irina
2550,2019531,KOR,F,1987.0,WFM,2069,2008.0,1925.0,wa,Eynula, Roza
2551,405027,ENG,F,1980.0,WCM,2069,1931.0,1925.0,wi,Haslinger, Mandy S
2552,724971,AUT,F,1985.0,none,2069,1948.0,1962.0,wa,Horvath, Reka
2553,4142420,RUS,F,1980.0,none,2069,1931.0,1925.0,wi,Kychanova, Elena
2554,14504910,CRO,F,1977.0,none,2069,1931.0,1925.0,wi,Mihalincic, Irena
2555,4168127,RUS,F,1988.0,none,2069,1931.0,1925.0,wi,Nizhegorodtseva, Y.
2556,14117169,UKR,F,1990.0,none,2069,2054.0,1925.0,wi,Ostroverkhova, Elena
2557,4158202,RUS,F,1985.0,none,2069,1931.0,1925.0,wi,Ostrovskaya, Taisiya
2558,1601610,AUT,F,1970.0,none,2069,1931.0,2062.0,wi,Schnegg, Karin
2559,727296,HUN,F,1984.0,none,2069,1931.0,1925.0,wi,Stark, Agnes
2560,13003038,MYA,F,1988.0,none,2069,1931.0,1925.0,wi,Win Win Thwe,
