,game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
95,1147414913,2015-10-05T09:39:59,2015-10-05T09:41:00,Blitz,ChessRule,1001884,timeout,20610017,win,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'd5', 'dxc5', 'Bxc5', 'Bb5+', 'Nc6', 'O-O', 'Ne7', 'exd5', 'exd5', 'Nc3', 'O-O', 'Bg5', 'Be6', 'Qe2', 'h6', 'Bh4', 'a6', 'Ba4', 'Nd4', 'Qd3', 'Bf5', 'Qd1', 'Bg4', 'Re1', 'Bxf3', 'gxf3', 'Qc7', 'Bxe7', 'Bxe7', 'Nxd5', 'Qc4', 'Nxe7+', 'Kh8', 'Bb3', 'Nxb3', 'cxb3', 'Qh4', 'Qd7', 'Qg5+', 'Qg4', 'Qc5', 'Nf5', 'Rg8', 'Re7', 'g6', 'Qd4+', 'Qxd4', 'Nxd4', 'Rae8', 'Rxf7', 'Rd8', 'Ne6', 'Rde8', 'Nc5', 'Rg7', 'Rxb7', 'Rxb7', 'Nxb7', 'Rb8', 'Nc5', 'Rb5', 'Nxa6', 'Ra5', 'Nb4', 'Rg5+', 'Kf1', 'Rf5', 'Nd3', 'Rh5', 'Ne5', 'Rxe5', 'a4', 'Rh5', 'a5', 'Rxh2', 'Ke2', 'Rh5', 'a6', 'Re5+', 'Kd3', 'Re8', 'Kc4', 'Ra8', 'a7', 'Rc8+', 'Kb5', 'Ra8', 'Ka6', 'Kg7', 'Kb7', 'Re8', 'a8=Q', 'Re7+', '0-1']",99,"['e4', 'Nf3', 'd4', 'dxc5', 'Bb5+', 'O-O', 'exd5', 'Nc3', 'Bg5', 'Qe2', 'Bh4', 'Ba4', 'Qd3', 'Qd1', 'Re1', 'gxf3', 'Bxe7', 'Nxd5', 'Nxe7+', 'Bb3', 'cxb3', 'Qd7', 'Qg4', 'Nf5', 'Re7', 'Qd4+', 'Nxd4', 'Rxf7', 'Ne6', 'Nc5', 'Rxb7', 'Nxb7', 'Nc5', 'Nxa6', 'Nb4', 'Kf1', 'Nd3', 'Ne5', 'a4', 'a5', 'Ke2', 'a6', 'Kd3', 'Kc4', 'a7', 'Kb5', 'Ka6', 'Kb7', 'a8=Q', '0-1']","['c5', 'e6', 'd5', 'Bxc5', 'Nc6', 'Ne7', 'exd5', 'O-O', 'Be6', 'h6', 'a6', 'Nd4', 'Bf5', 'Bg4', 'Bxf3', 'Qc7', 'Bxe7', 'Qc4', 'Kh8', 'Nxb3', 'Qh4', 'Qg5+', 'Qc5', 'Rg8', 'g6', 'Qxd4', 'Rae8', 'Rd8', 'Rde8', 'Rg7', 'Rxb7', 'Rb8', 'Rb5', 'Ra5', 'Rg5+', 'Rf5', 'Rh5', 'Rxe5', 'Rh5', 'Rxh2', 'Rh5', 'Re5+', 'Re8', 'Ra8', 'Rc8+', 'Ra8', 'Kg7', 'Re8', 'Re7+']",50,49
96,1147418531,2015-10-05T09:42:38,2015-10-05T09:46:00,Blitz,ChessRule,1402048,resigned,4173805,win,"['e4', 'e6', 'd4', 'd5', 'Nd2', 'dxe4', 'Nxe4', 'Nd7', 'Nf3', 'Ngf6', 'Ng3', 'Be7', 'Bd3', 'O-O', 'O-O', 'b6', 'Qe2', 'Bb7', 'Ne5', 'c5', 'c3', 'cxd4', 'cxd4', 'Rc8', 'Rd1', 'Nd5', 'Nh5', 'N7f6', 'a3', 'Nxh5', 'Qxh5', 'Nf6', 'Qh3', 'Be4', 'Be3', 'Qd5', 'f3', 'Bxd3', 'Nxd3', 'Qb3', 'Bf4', 'Nd5', 'Be5', 'Ne3', 'Rd2', 'Rc2', 'Qg3', 'Nf5', 'Qg5', 'Bxg5', '0-1']",51,"['e4', 'd4', 'Nd2', 'Nxe4', 'Nf3', 'Ng3', 'Bd3', 'O-O', 'Qe2', 'Ne5', 'c3', 'cxd4', 'Rd1', 'Nh5', 'a3', 'Qxh5', 'Qh3', 'Be3', 'f3', 'Nxd3', 'Bf4', 'Be5', 'Rd2', 'Qg3', 'Qg5', '0-1']","['e6', 'd5', 'dxe4', 'Nd7', 'Ngf6', 'Be7', 'O-O', 'b6', 'Bb7', 'c5', 'cxd4', 'Rc8', 'Nd5', 'N7f6', 'Nxh5', 'Nf6', 'Be4', 'Qd5', 'Bxd3', 'Qb3', 'Nd5', 'Ne3', 'Rc2', 'Nf5', 'Bxg5']",26,25
97,1147421533,2015-10-05T09:45:12,2015-10-05T09:50:00,Blitz,ChessRule,4164113,win,7600151,resigned,"['e4', 'd6', 'd4', 'Nd7', 'Bd3', 'c6', 'f4', 'e5', 'c3', 'Ngf6', 'Nf3', 'Qc7', 'O-O', 'Be7', 'Qe1', 'O-O', 'fxe5', 'dxe5', 'Bg5', 'Qb6', 'Nbd2', 'Qxb2', 'Nc4', 'Qb5', 'Ncxe5', 'Qb6', 'Nxd7', 'Bxd7', 'Ne5', 'Qc7', 'Qh4', 'c5', 'Nxd7', 'Qxd7', 'e5', 'h6', 'Bxf6', 'gxf6', 'exf6', 'cxd4', 'Qg3+', '1-0']",42,"['e4', 'd4', 'Bd3', 'f4', 'c3', 'Nf3', 'O-O', 'Qe1', 'fxe5', 'Bg5', 'Nbd2', 'Nc4', 'Ncxe5', 'Nxd7', 'Ne5', 'Qh4', 'Nxd7', 'e5', 'Bxf6', 'exf6', 'Qg3+']","['d6', 'Nd7', 'c6', 'e5', 'Ngf6', 'Qc7', 'Be7', 'O-O', 'dxe5', 'Qb6', 'Qxb2', 'Qb5', 'Qb6', 'Bxd7', 'Qc7', 'c5', 'Qxd7', 'h6', 'gxf6', 'cxd4', '1-0']",21,21
98,1147423667,2015-10-05T09:47:58,2015-10-05T09:52:00,Blitz,ChessRule,1511599,resigned,24107530,win,"['e4', 'c5', 'Nf3', 'd6', 'd4', 'Nf6', 'dxc5', 'Qa5+', 'c3', 'Nxe4', 'Qa4+', 'Qxa4', '0-1']",13,"['e4', 'Nf3', 'd4', 'dxc5', 'c3', 'Qa4+', '0-1']","['c5', 'd6', 'Nf6', 'Qa5+', 'Nxe4', 'Qxa4']",7,6
99,1147424206,2015-10-05T09:55:19,2015-10-05T09:58:00,Blitz,ChessRule,12505927,win,13403672,timeout,"['Nf3', 'Nf6', 'c4', 'g6', 'g3', 'Bg7', 'Bg2', 'd6', 'Nc3', 'O-O', 'd3', 'e5', 'Bg5', 'h6', 'Bxf6', 'Bxf6', 'O-O', 'Bg7', 'Rb1', 'a5', 'a3', 'f5', 'Qc2', 'Nd7', 'b4', 'axb4', 'axb4', 'Nf6', 'b5', 'Be6', 'Nd2', 'Rb8', 'Nd5', 'Nxd5', 'cxd5', 'Bd7', 'Rfc1', 'Rc8', 'Rb4', 'Rf7', 'Qb3', 'f4', 'Rbc4', 'fxg3', 'hxg3', 'Be8', 'b6', 'c6', 'dxc6', 'Bxc6', 'Bxc6', 'bxc6', 'Rxc6', 'Rb8', 'Rc7', 'd5', 'Rxf7', 'Kxf7', 'Rc7+', 'Kf8', 'Qb4+', 'Kg8', 'Qc5', 'Bf8', 'Qc6', 'Qd6', 'Nf3', 'e4', 'Nd4', 'e3', 'Qxd6', 'Bxd6', 'Rc6', 'exf2+', 'Kxf2', 'Be5', 'Nf3', 'Bb2', 'Rxg6+', '1-0']",80,"['Nf3', 'c4', 'g3', 'Bg2', 'Nc3', 'd3', 'Bg5', 'Bxf6', 'O-O', 'Rb1', 'a3', 'Qc2', 'b4', 'axb4', 'b5', 'Nd2', 'Nd5', 'cxd5', 'Rfc1', 'Rb4', 'Qb3', 'Rbc4', 'hxg3', 'b6', 'dxc6', 'Bxc6', 'Rxc6', 'Rc7', 'Rxf7', 'Rc7+', 'Qb4+', 'Qc5', 'Qc6', 'Nf3', 'Nd4', 'Qxd6', 'Rc6', 'Kxf2', 'Nf3', 'Rxg6+']","['Nf6', 'g6', 'Bg7', 'd6', 'O-O', 'e5', 'h6', 'Bxf6', 'Bg7', 'a5', 'f5', 'Nd7', 'axb4', 'Nf6', 'Be6', 'Rb8', 'Nxd5', 'Bd7', 'Rc8', 'Rf7', 'f4', 'fxg3', 'Be8', 'c6', 'Bxc6', 'bxc6', 'Rb8', 'd5', 'Kxf7', 'Kf8', 'Kg8', 'Bf8', 'Qd6', 'e4', 'e3', 'Bxd6', 'exf2+', 'Be5', 'Bb2', '1-0']",40,40
100,1147427522,2015-10-05T10:00:15,2015-10-05T10:03:00,Blitz,ChessRule,4401034,win,7901780,timeout,"['e4', 'c5', 'd4', 'cxd4', 'Nf3', 'd6', 'Nxd4', 'Nf6', 'Nc3', 'g6', 'Be2', 'Bg7', 'g4', 'O-O', 'g5', 'Nfd7', 'Be3', 'Nc6', 'Qd2', 'Nde5', 'f4', 'Nxd4', 'Bxd4', 'Nc6', 'Bxg7', 'Kxg7', 'O-O-O', 'f6', 'h4', 'fxg5', 'fxg5', 'Be6', 'h5', 'Qa5', 'Kb1', 'Ne5', 'h6+', 'Kg8', 'Rdf1', 'b5', 'Bxb5', 'Rfb8', 'Ba4', 'Rxb2+', 'Kxb2', 'Nc4+', 'Kc1', 'Nxd2', 'Kxd2', 'Rc8', 'Rf3', 'Rxc3', 'Rxc3', 'Qxa4', 'Re1', 'Qxa2', 'e5', 'Qd5+', 'Rd3', 'Qa5+', 'Kd1', 'Bg4+', 'Kc1', 'Qxe1+', 'Kb2', 'Qb4+', 'Rb3', 'Qd4+', 'Ka3', 'dxe5', 'Rb8+', 'Kf7', 'Rb4', 'Qc5', 'c4', 'Be2', 'Kb3', 'Bxc4+', 'Rxc4', 'Qb5+', 'Kc3', 'e4', 'Rxe4', 'a5', 'Rf4+', 'Ke6', 'Re4+', 'Kf5', 'Rc4', 'a4', 'Rd4', '1-0']",92,"['e4', 'd4', 'Nf3', 'Nxd4', 'Nc3', 'Be2', 'g4', 'g5', 'Be3', 'Qd2', 'f4', 'Bxd4', 'Bxg7', 'O-O-O', 'h4', 'fxg5', 'h5', 'Kb1', 'h6+', 'Rdf1', 'Bxb5', 'Ba4', 'Kxb2', 'Kc1', 'Kxd2', 'Rf3', 'Rxc3', 'Re1', 'e5', 'Rd3', 'Kd1', 'Kc1', 'Kb2', 'Rb3', 'Ka3', 'Rb8+', 'Rb4', 'c4', 'Kb3', 'Rxc4', 'Kc3', 'Rxe4', 'Rf4+', 'Re4+', 'Rc4', 'Rd4']","['c5', 'cxd4', 'd6', 'Nf6', 'g6', 'Bg7', 'O-O', 'Nfd7', 'Nc6', 'Nde5', 'Nxd4', 'Nc6', 'Kxg7', 'f6', 'fxg5', 'Be6', 'Qa5', 'Ne5', 'Kg8', 'b5', 'Rfb8', 'Rxb2+', 'Nc4+', 'Nxd2', 'Rc8', 'Rxc3', 'Qxa4', 'Qxa2', 'Qd5+', 'Qa5+', 'Bg4+', 'Qxe1+', 'Qb4+', 'Qd4+', 'dxe5', 'Kf7', 'Qc5', 'Be2', 'Bxc4+', 'Qb5+', 'e4', 'a5', 'Ke6', 'Kf5', 'a4', '1-0']",46,46
101,1147430439,2015-10-05T10:05:30,2015-10-05T10:08:00,Blitz,ChessRule,34137944,win,401927,resigned,"['d4', 'Nf6', 'Nf3', 'g6', 'Bf4', 'Bg7', 'Nc3', 'O-O', 'e4', 'd6', 'e5', 'Nh5', 'Bg5', 'h6', 'Be3', 'dxe5', 'dxe5', 'Qxd1+', 'Rxd1', 'c6', 'Be2', 'Be6', 'h3', 'Nd7', 'g4', 'Ng3', 'fxg3', 'Nxe5', 'Nxe5', 'Bxe5', 'Bf4', 'Bf6', 'Bxh6', 'Rfc8', 'O-O', 'b5', 'Bf3', 'b4', 'Ne4', 'Bxb2', 'Nc5', 'Bc4', 'Rfe1', 'e5', 'Nd7', 'Kh7', 'Bg5', 'Bc3', 'Bd2', 'Bd4+', 'Kg2', 'Rc7', 'Nxe5', 'Bxa2', 'Nxc6', '1-0']",56,"['d4', 'Nf3', 'Bf4', 'Nc3', 'e4', 'e5', 'Bg5', 'Be3', 'dxe5', 'Rxd1', 'Be2', 'h3', 'g4', 'fxg3', 'Nxe5', 'Bf4', 'Bxh6', 'O-O', 'Bf3', 'Ne4', 'Nc5', 'Rfe1', 'Nd7', 'Bg5', 'Bd2', 'Kg2', 'Nxe5', 'Nxc6']","['Nf6', 'g6', 'Bg7', 'O-O', 'd6', 'Nh5', 'h6', 'dxe5', 'Qxd1+', 'c6', 'Be6', 'Nd7', 'Ng3', 'Nxe5', 'Bxe5', 'Bf6', 'Rfc8', 'b5', 'b4', 'Bxb2', 'Bc4', 'e5', 'Kh7', 'Bc3', 'Bd4+', 'Rc7', 'Bxa2', '1-0']",28,28
102,1147432906,2015-10-05T10:08:17,2015-10-05T10:11:00,Blitz,ChessRule,3517497,checkmated,12997145,win,"['e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'g6', 'c4', 'Bg7', 'Nc2', 'Nf6', 'Nc3', 'O-O', 'Be2', 'd6', 'O-O', 'e5', 'Bg5', 'h6', 'Bd2', 'Be6', 'Ne3', 'Nd4', 'Bd3', 'h5', 'b3', 'a6', 'f4', 'exf4', 'Rxf4', 'Qd7', 'Rc1', 'Rae8', 'Qf1', 'Ng4', 'Ned5', 'Bxd5', 'exd5', 'Be5', 'Re4', 'Bxh2+', 'Kh1', 'Nf5', 'Rxe8', 'Ng3#', '0-1']",47,"['e4', 'Nf3', 'd4', 'Nxd4', 'c4', 'Nc2', 'Nc3', 'Be2', 'O-O', 'Bg5', 'Bd2', 'Ne3', 'Bd3', 'b3', 'f4', 'Rxf4', 'Rc1', 'Qf1', 'Ned5', 'exd5', 'Re4', 'Kh1', 'Rxe8', '0-1']","['c5', 'Nc6', 'cxd4', 'g6', 'Bg7', 'Nf6', 'O-O', 'd6', 'e5', 'h6', 'Be6', 'Nd4', 'h5', 'a6', 'exf4', 'Qd7', 'Rae8', 'Ng4', 'Bxd5', 'Be5', 'Bxh2+', 'Nf5', 'Ng3#']",24,23
103,1147435025,2015-10-05T10:09:59,2015-10-05T10:14:00,Blitz,ChessRule,24605271,win,13400754,checkmated,"['e4', 'g6', 'd4', 'Bg7', 'f4', 'd6', 'Nf3', 'Nc6', 'c3', 'Bg4', 'Bd3', 'e5', 'fxe5', 'dxe5', 'd5', 'Nce7', 'O-O', 'f5', 'h3', 'Bxf3', 'Qxf3', 'f4', 'g3', 'g5', 'Qh5+', 'Kf8', 'Qxg5', 'Bf6', 'Qh5', 'fxg3', 'Bg5', 'Kg7', 'Rxf6', 'Nxf6', 'Qh6+', 'Kf7', 'Qxf6+', 'Kg8', 'Bh6', 'Nf5', 'Qxf5', 'Qh4', 'Qe6#', '1-0']",44,"['e4', 'd4', 'f4', 'Nf3', 'c3', 'Bd3', 'fxe5', 'd5', 'O-O', 'h3', 'Qxf3', 'g3', 'Qh5+', 'Qxg5', 'Qh5', 'Bg5', 'Rxf6', 'Qh6+', 'Qxf6+', 'Bh6', 'Qxf5', 'Qe6#']","['g6', 'Bg7', 'd6', 'Nc6', 'Bg4', 'e5', 'dxe5', 'Nce7', 'f5', 'Bxf3', 'f4', 'g5', 'Kf8', 'Bf6', 'fxg3', 'Kg7', 'Nxf6', 'Kf7', 'Kg8', 'Nf5', 'Qh4', '1-0']",22,22
104,1147436559,2015-10-05T10:16:56,2015-10-05T10:20:00,Blitz,BughouseRule,1105604,win,36011347,timeout,"['e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Qxd4', 'Nc6', 'Bb5', 'Qb6', 'Qxb6', 'axb6', 'Nc3', 'Bd7', 'Nd5', 'Kd8', 'Nxb6', 'Ra5', 'Bd3', 'h6', 'O-O', 'Nf6', 'Bd2', 'Ra7', 'h3', 'g5', 'a4', 'Bg7', 'Be3', 'Ra5', 'c3', 'g4', 'hxg4', 'Nxg4', 'b4', 'Nxe3', 'fxe3', 'Rh5', 'Nd4', 'Ne5', 'Be2', 'Rg5', 'Nxd7', 'Kxd7', 'Nf5', 'Bf6', 'a5', 'Rc8', 'Rfc1', 'e6', 'Nd4', 'Rcg8', 'Bf1', 'Rg3', 'Kf2', 'R3g6', 'a6', 'Bh4+', 'Ke2', 'bxa6', 'Rxa6', 'Ke7', 'Ra7+', 'Kf6', 'Nf3', 'Rxg2+', 'Bxg2', 'Rxg2+', 'Kd1', 'Nxf3', 'Rca1', 'Rd2+', 'Kc1', 'Rd3', 'Kb2', 'Rxe3', 'Rf1', 'Kg6', 'b5', 'Re2+', 'Ka3', 'Ne5', 'Rb1', 'Bf2', 'Ra6', 'Nc4+', 'Kb3', 'Nb6', 'Rf1', 'Nd7', 'Rxd6', 'Nc5+', 'Kc4', 'Nxe4', 'Rd3', 'f5', 'Rxf2', 'Rxf2', 'b6', 'Rb2', 'Rd8', 'h5', 'Rb8', 'h4', 'Kd4', 'Kf6', 'Rf8+', 'Ke7', 'Rh8', 'Rxb6', 'Rh7+', 'Kf6', 'Rxh4', '1-0']",114,"['e4', 'Nf3', 'd4', 'Qxd4', 'Bb5', 'Qxb6', 'Nc3', 'Nd5', 'Nxb6', 'Bd3', 'O-O', 'Bd2', 'h3', 'a4', 'Be3', 'c3', 'hxg4', 'b4', 'fxe3', 'Nd4', 'Be2', 'Nxd7', 'Nf5', 'a5', 'Rfc1', 'Nd4', 'Bf1', 'Kf2', 'a6', 'Ke2', 'Rxa6', 'Ra7+', 'Nf3', 'Bxg2', 'Kd1', 'Rca1', 'Kc1', 'Kb2', 'Rf1', 'b5', 'Ka3', 'Rb1', 'Ra6', 'Kb3', 'Rf1', 'Rxd6', 'Kc4', 'Rd3', 'Rxf2', 'b6', 'Rd8', 'Rb8', 'Kd4', 'Rf8+', 'Rh8', 'Rh7+', 'Rxh4']","['c5', 'd6', 'cxd4', 'Nc6', 'Qb6', 'axb6', 'Bd7', 'Kd8', 'Ra5', 'h6', 'Nf6', 'Ra7', 'g5', 'Bg7', 'Ra5', 'g4', 'Nxg4', 'Nxe3', 'Rh5', 'Ne5', 'Rg5', 'Kxd7', 'Bf6', 'Rc8', 'e6', 'Rcg8', 'Rg3', 'R3g6', 'Bh4+', 'bxa6', 'Ke7', 'Kf6', 'Rxg2+', 'Rxg2+', 'Nxf3', 'Rd2+', 'Rd3', 'Rxe3', 'Kg6', 'Re2+', 'Ne5', 'Bf2', 'Nc4+', 'Nb6', 'Nd7', 'Nc5+', 'Nxe4', 'f5', 'Rxf2', 'Rb2', 'h5', 'h4', 'Kf6', 'Ke7', 'Rxb6', 'Kf6', '1-0']",57,57
105,1147439980,2015-10-05T10:22:49,2015-10-05T10:26:00,Blitz,Chess960Rule,3202569,timeout,2109140,win,"['d4', 'c5', 'd5', 'b5', 'e4', 'a6', 'a4', 'b4', 'a5', 'g6', 'Nd2', 'Bg7', 'Ngf3', 'd6', 'h3', 'Nd7', 'Be2', 'Ngf6', 'O-O', 'O-O', 'Re1', 'e6', 'dxe6', 'fxe6', 'Bf1', 'Qe7', 'Nc4', 'Ne8', 'Bg5', 'Ndf6', 'Nb6', 'Rb8', 'Nxc8', 'Rxc8', 'Bxa6', 'Ra8', 'Bb7', 'Qxb7', 'e5', 'Ne4', 'a6', 'Qc6', 'Be7', 'Rf7', 'exd6', 'N8xd6', 'Bxd6', 'Nxd6', 'Rxe6', 'Rd7', 'Qd3', 'c4', 'Qe2', 'Rxa6', 'Rd1', 'Qc7', 'Ng5', 'Ra8', 'Rexd6', 'Rxd6', 'Rxd6', 'Ra1+', 'Rd1', 'Rxd1+', 'Qxd1', 'Qe5', 'Qd8+', 'Bf8', 'g3', 'h6', 'Nf3', 'Qe4', 'Nd4', 'Qe7', 'Qd5+', 'Kh7', 'Qxc4', 'Bg7', 'c3', 'bxc3', 'bxc3', 'Qe1+', '0-1']",83,"['d4', 'd5', 'e4', 'a4', 'a5', 'Nd2', 'Ngf3', 'h3', 'Be2', 'O-O', 'Re1', 'dxe6', 'Bf1', 'Nc4', 'Bg5', 'Nb6', 'Nxc8', 'Bxa6', 'Bb7', 'e5', 'a6', 'Be7', 'exd6', 'Bxd6', 'Rxe6', 'Qd3', 'Qe2', 'Rd1', 'Ng5', 'Rexd6', 'Rxd6', 'Rd1', 'Qxd1', 'Qd8+', 'g3', 'Nf3', 'Nd4', 'Qd5+', 'Qxc4', 'c3', 'bxc3', '0-1']","['c5', 'b5', 'a6', 'b4', 'g6', 'Bg7', 'd6', 'Nd7', 'Ngf6', 'O-O', 'e6', 'fxe6', 'Qe7', 'Ne8', 'Ndf6', 'Rb8', 'Rxc8', 'Ra8', 'Qxb7', 'Ne4', 'Qc6', 'Rf7', 'N8xd6', 'Nxd6', 'Rd7', 'c4', 'Rxa6', 'Qc7', 'Ra8', 'Rxd6', 'Ra1+', 'Rxd1+', 'Qe5', 'Bf8', 'h6', 'Qe4', 'Qe7', 'Kh7', 'Bg7', 'bxc3', 'Qe1+']",42,41
106,1147447421,2015-10-05T10:38:04,2015-10-05T10:40:00,Blitz,ChessRule,4110110,win,24622281,timeout,"['e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'a6', 'Bd3', 'Qc7', 'c4', 'Nf6', 'O-O', 'Bc5', 'Nc2', 'Ba7', 'b3', 'Nc6', 'Bb2', 'Ne5', 'h3', 'd6', 'Kh1', 'Bd7', 'f4', 'Nxd3', 'Qxd3', 'Bc6', 'Nd2', 'h5', 'Rad1', 'h4', 'Nd4', 'Nh5', 'Rfe1', 'Ng3+', 'Kh2', 'O-O-O', 'Nxc6', 'Qxc6', 'Nf3', 'f5', 'exf5', 'exf5', 'Nxh4', 'Ne4', 'Nxf5', 'Nf2', 'Ne7+', 'Kc7', 'Nxc6', 'Nxd3', 'Rxd3', 'Kxc6', 'Re6', 'Rhf8', 'Bxg7', 'Rxf4', 'Be5', 'Rf2', 'Rexd6+', 'Rxd6', 'Rxd6+', 'Kc5', 'Rd5+', 'Kb4', 'Bd4', 'Bb8+', 'Kg1', 'Rxa2', 'h4', 'Bg3', 'h5', 'Rc2', 'Bc5+', '1-0']",76,"['e4', 'Nf3', 'd4', 'Nxd4', 'Bd3', 'c4', 'O-O', 'Nc2', 'b3', 'Bb2', 'h3', 'Kh1', 'f4', 'Qxd3', 'Nd2', 'Rad1', 'Nd4', 'Rfe1', 'Kh2', 'Nxc6', 'Nf3', 'exf5', 'Nxh4', 'Nxf5', 'Ne7+', 'Nxc6', 'Rxd3', 'Re6', 'Bxg7', 'Be5', 'Rexd6+', 'Rxd6+', 'Rd5+', 'Bd4', 'Kg1', 'h4', 'h5', 'Bc5+']","['c5', 'e6', 'cxd4', 'a6', 'Qc7', 'Nf6', 'Bc5', 'Ba7', 'Nc6', 'Ne5', 'd6', 'Bd7', 'Nxd3', 'Bc6', 'h5', 'h4', 'Nh5', 'Ng3+', 'O-O-O', 'Qxc6', 'f5', 'exf5', 'Ne4', 'Nf2', 'Kc7', 'Nxd3', 'Kxc6', 'Rhf8', 'Rxf4', 'Rf2', 'Rxd6', 'Kc5', 'Kb4', 'Bb8+', 'Rxa2', 'Bg3', 'Rc2', '1-0']",38,38
107,1147477259,2015-10-05T11:29:09,2015-10-05T11:32:00,Blitz,ChessRule,4144635,win,24111643,checkmated,"['e4', 'e6', 'd4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Qb6', 'a3', 'a5', 'a4', 'f6', 'Bb5', 'Bd7', 'O-O', 'O-O-O', 'Na3', 'fxe5', 'Bxc6', 'Bxc6', 'Nxe5', 'Qc7', 'Nb5', 'Bxb5', 'axb5', 'Bd6', 'b6', 'Qe7', 'Bf4', 'g5', 'Bg3', 'Nf6', 'Rxa5', 'Bxe5', 'Bxe5', 'c4', 'Qa4', 'Rd6', 'Ra8#', '1-0']",42,"['e4', 'd4', 'e5', 'c3', 'Nf3', 'a3', 'a4', 'Bb5', 'O-O', 'Na3', 'Bxc6', 'Nxe5', 'Nb5', 'axb5', 'b6', 'Bf4', 'Bg3', 'Rxa5', 'Bxe5', 'Qa4', 'Ra8#']","['e6', 'd5', 'c5', 'Nc6', 'Qb6', 'a5', 'f6', 'Bd7', 'O-O-O', 'fxe5', 'Bxc6', 'Qc7', 'Bxb5', 'Bd6', 'Qe7', 'g5', 'Nf6', 'Bxe5', 'c4', 'Rd6', '1-0']",21,21
108,1147479351,2015-10-05T11:33:33,2015-10-05T11:35:00,Blitz,ChessRule,304751,resigned,13605348,win,"['e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'Nc6', 'Be2', 'Bg4', 'd4', 'O-O-O', 'c4', 'Qh5', 'Be3', 'e5', 'Nxe5', 'Nxe5', 'Qa4', 'Bxe2', 'Qxa7', 'Bb4+', 'Nc3', 'Nc6', 'Qa8+', 'Nb8', 'a3', 'Bxc3+', 'bxc3', 'Bxc4', 'f3', 'Nf6', 'Rb1', 'Ba6', 'Kf2', 'Rhe8', 'Rhe1', 'Qxh2', 'd5', 'Nxd5', 'Ba7', 'Qh4+', 'Kg1', 'Rxe1+', 'Rxe1', 'Qxe1+', 'Kh2', 'Qe5+', '0-1']",47,"['e4', 'exd5', 'Nf3', 'Be2', 'd4', 'c4', 'Be3', 'Nxe5', 'Qa4', 'Qxa7', 'Nc3', 'Qa8+', 'a3', 'bxc3', 'f3', 'Rb1', 'Kf2', 'Rhe1', 'd5', 'Ba7', 'Kg1', 'Rxe1', 'Kh2', '0-1']","['d5', 'Qxd5', 'Nc6', 'Bg4', 'O-O-O', 'Qh5', 'e5', 'Nxe5', 'Bxe2', 'Bb4+', 'Nc6', 'Nb8', 'Bxc3+', 'Bxc4', 'Nf6', 'Ba6', 'Rhe8', 'Qxh2', 'Nxd5', 'Qh4+', 'Rxe1+', 'Qxe1+', 'Qe5+']",24,23
